mag_id,term_str,n,tf,idf,tfidf,n_chars,p,i,max_pos,max_pos_group,stop,stem_porter,nrc_anger,nrc_anticipation,nrc_disgust,nrc_fear,nrc_joy,nrc_negative,nrc_positive,nrc_sadness,nrc_surprise,nrc_trust,nrc_sentiment
0,bout,3,0.0001913509376195,0.7369655941662062,0.000141019057437,4,0.0001212598902597,13.009609957636428,NN,NN,0,bout,1,0,0,0,0,1,0,0,0,0,-1
0,bride,1,6.378364587319811e-05,0.5145731728297582,3.2821353031621267e-05,5,0.0002122048079546,12.202255035578824,NN,NN,0,bride,0,1,0,0,1,0,1,0,0,1,1
0,broke,1,6.378364587319811e-05,0.3219280948873623,2.053374760092884e-05,5,0.0001061024039773,13.202255035578824,VBD,VB,0,broke,0,0,0,1,0,1,0,1,0,0,-1
0,brother,3,0.0001913509376195,0.0,0.0,7,0.0002122048079546,12.202255035578824,NN,NN,0,brother,0,0,0,0,0,0,1,0,0,1,1
0,bruise,1,6.378364587319811e-05,3.321928094887362,0.0002118846852205,6,7.578743141237457e-06,17.009609957636428,NN,NN,0,bruis,0,1,0,0,0,1,0,0,0,0,-1
0,brutality,1,6.378364587319811e-05,2.321928094887362,0.0001481010393473,9,1.5157486282474914e-05,16.009609957636428,NN,NN,0,brutal,1,0,0,1,0,1,0,0,0,0,-1
0,buck,1,6.378364587319811e-05,0.7369655941662062,4.7006352479028336e-05,4,4.5472458847424745e-05,14.424647456915272,NN,NN,0,buck,0,0,0,1,0,1,1,0,1,0,0
0,butler,6,0.0003827018752391,0.5145731728297582,0.0001969281181897,6,9.852366083608696e-05,13.309170239495336,NNP,NN,0,butler,0,0,0,0,0,0,1,0,0,1,1
0,cabinet,6,0.0003827018752391,1.3219280948873624,0.0005059043608447,7,6.820868827113711e-05,13.839684956194116,NN,NN,0,cabinet,0,0,0,0,0,0,1,0,0,1,1
0,career,12,0.0007654037504783,0.0,0.0,6,0.0003334646982144,11.550178338999132,NN,NN,0,career,0,1,0,0,0,0,1,0,0,0,1
0,carol,1,6.378364587319811e-05,1.0,6.378364587319811e-05,5,3.7893715706187286e-05,14.687681862749066,NNP,NN,0,carol,0,0,0,0,1,0,1,0,0,1,1
0,case,8,0.0005102691669855,0.0,0.0,4,0.0003562009276381,11.45502110595879,NN,NN,0,case,0,0,0,1,0,1,0,1,0,0,-1
0,cash,1,6.378364587319811e-05,0.15200309344505,9.695311483929716e-06,4,0.0001743110922484,12.486048001579416,NN,NN,0,cash,1,1,0,1,1,0,1,0,0,1,1
0,cautious,1,6.378364587319811e-05,3.321928094887362,0.0002118846852205,8,7.578743141237457e-06,17.009609957636428,JJ,JJ,0,cautiou,0,1,0,1,0,0,1,0,0,1,1
0,center,8,0.0005102691669855,0.0,0.0,6,0.0003183072119319,11.617292534857668,NNP,NN,0,center,0,0,0,0,0,0,1,0,0,1,1
0,chairman,10,0.0006378364587319,0.0,0.0,8,0.0003713584139206,11.39490011352122,NN,NN,0,chairman,0,0,0,0,0,0,1,0,0,1,1
0,champion,3,0.0001913509376195,0.0,0.0,8,0.0002500985236608,11.965215838277976,NN,NN,0,champion,0,1,0,0,1,0,1,0,0,1,1
0,charitable,1,6.378364587319811e-05,3.321928094887362,0.0002118846852205,10,7.578743141237457e-06,17.009609957636428,JJ,JJ,0,charit,0,1,0,0,1,0,1,0,0,1,1
0,charity,2,0.0001275672917463,1.3219280948873624,0.0001686347869482,7,5.30512019886622e-05,14.202255035578824,NN,NN,0,chariti,0,0,0,0,1,0,1,0,0,0,1
0,child,2,0.0001275672917463,0.0,0.0,5,0.0002955709825082,11.72420773877418,NN,NN,0,child,0,1,0,0,1,0,1,0,0,0,1
0,childhood,1,6.378364587319811e-05,1.7369655941662063,0.0001107899983522,9,2.2736229423712372e-05,15.424647456915272,NN,NN,0,childhood,0,0,0,0,1,0,1,0,0,0,1
0,church,7,0.0004464855211123,0.0,0.0,6,0.0007351380847,10.4096971154493,NNP,NN,0,church,0,1,0,0,1,0,1,0,0,1,1
0,clerical,1,6.378364587319811e-05,2.321928094887362,0.0001481010393473,8,1.5157486282474914e-05,16.009609957636428,JJ,JJ,0,cleric,0,0,0,0,0,0,1,0,0,1,1
0,committed,1,6.378364587319811e-05,1.0,6.378364587319811e-05,9,6.820868827113711e-05,13.839684956194116,VBN,VB,0,commit,0,0,0,0,0,0,1,0,0,1,1
0,commotion,1,6.378364587319811e-05,2.321928094887362,0.0001481010393473,9,1.5157486282474914e-05,16.009609957636428,NN,NN,0,commot,1,0,0,0,0,1,0,0,0,0,-1
0,completing,1,6.378364587319811e-05,1.7369655941662063,0.0001107899983522,10,2.2736229423712372e-05,15.424647456915272,VBG,VB,0,complet,0,1,0,0,1,0,1,0,0,0,1
0,compliance,2,0.0001275672917463,1.3219280948873624,0.0001686347869482,10,4.5472458847424745e-05,14.424647456915272,NN,NN,0,complianc,0,0,0,0,0,0,1,0,0,1,1
0,concerned,1,6.378364587319811e-05,1.3219280948873624,8.431739347412695e-05,9,3.7893715706187286e-05,14.687681862749066,JJ,VB,0,concern,0,0,0,1,0,0,0,1,0,0,0
0,confined,1,6.378364587319811e-05,1.0,6.378364587319811e-05,8,4.5472458847424745e-05,14.424647456915272,VBN,VB,0,confin,1,0,1,1,0,1,0,1,0,0,-1
0,congress,16,0.0010205383339711,0.5145731728297582,0.0005251416485059,8,0.0002197835510958,12.151628962508855,NNP,NN,0,congress,0,0,1,0,0,0,0,0,0,1,0
0,constitutional,2,0.0001275672917463,1.7369655941662063,0.0002215799967044,14,3.0314972564949827e-05,15.009609957636428,JJ,JJ,0,constitut,0,0,0,0,0,0,1,0,0,1,1
0,contempt,1,6.378364587319811e-05,3.321928094887362,0.0002118846852205,8,7.578743141237457e-06,17.009609957636428,NN,NN,0,contempt,1,0,1,1,0,1,0,0,0,0,-1
0,content,1,6.378364587319811e-05,2.321928094887362,0.0001481010393473,7,1.5157486282474914e-05,16.009609957636428,JJ,JJ,0,content,0,0,0,0,1,0,1,0,0,1,1
0,continue,2,0.0001275672917463,0.5145731728297582,6.564270606324253e-05,8,0.0001136811471185,13.10271936202791,VB,VB,0,continu,0,1,0,0,0,0,1,0,0,1,1
0,cooperative,1,6.378364587319811e-05,1.7369655941662063,0.0001107899983522,11,3.0314972564949827e-05,15.009609957636428,JJ,JJ,0,cooper,0,0,0,0,0,0,1,0,0,1,1
0,council,1,6.378364587319811e-05,0.15200309344505,9.695311483929716e-06,7,0.0002349410373783,12.055413647249551,NNP,NN,0,council,0,1,0,0,0,0,1,0,0,1,1
0,counsel,1,6.378364587319811e-05,1.0,6.378364587319811e-05,7,4.5472458847424745e-05,14.424647456915272,NN,NN,0,counsel,0,0,0,0,0,0,1,0,0,1,1
0,counselor,1,6.378364587319811e-05,3.321928094887362,0.0002118846852205,9,7.578743141237457e-06,17.009609957636428,NN,NN,0,counselor,0,0,0,0,0,0,1,0,0,1,1
0,courageous,1,6.378364587319811e-05,2.321928094887362,0.0001481010393473,10,1.5157486282474914e-05,16.009609957636428,JJ,JJ,0,courag,0,0,0,1,0,0,1,0,0,0,1
0,court,19,0.0012118892715907,0.0,0.0,5,0.0010003940946433,9.965215838277976,NNP,NN,0,court,1,1,0,1,0,0,0,0,0,0,0
0,create,2,0.0001275672917463,2.321928094887362,0.0002962020786946,6,2.2736229423712372e-05,15.424647456915272,VB,VB,0,creat,0,0,0,0,1,0,1,0,0,0,1
0,crime,6,0.0003827018752391,0.15200309344505,5.817186890357829e-05,5,0.0002197835510958,12.151628962508855,NN,NN,0,crime,1,0,0,0,0,1,0,0,0,0,-1
0,cruel,1,6.378364587319811e-05,1.3219280948873624,8.431739347412695e-05,5,3.0314972564949827e-05,15.009609957636428,JJ,JJ,0,cruel,1,0,1,1,0,1,0,1,0,0,-1
0,curse,2,0.0001275672917463,2.321928094887362,0.0002962020786946,5,2.2736229423712372e-05,15.424647456915272,JJ,JJ,0,curs,1,0,1,1,0,1,0,1,0,0,-1
0,daft,1,6.378364587319811e-05,3.321928094887362,0.0002118846852205,4,7.578743141237457e-06,17.009609957636428,JJ,JJ,0,daft,0,0,1,0,0,1,0,0,0,0,-1
0,damage,1,6.378364587319811e-05,0.5145731728297582,3.2821353031621267e-05,6,0.000128838633401,12.922147116386087,NN,NN,0,damag,1,0,1,0,0,1,0,1,0,0,-1
0,damages,1,6.378364587319811e-05,1.3219280948873624,8.431739347412695e-05,7,3.0314972564949827e-05,15.009609957636428,NNS,NN,0,damag,0,0,0,0,0,1,0,1,0,0,-1
0,dance,1,6.378364587319811e-05,0.0,0.0,5,0.0002349410373783,12.055413647249551,NN,NN,0,danc,0,0,0,0,1,0,1,0,0,1,1
0,dangerous,3,0.0001913509376195,0.7369655941662062,0.000141019057437,9,8.336617455361203e-05,13.550178338999132,JJ,JJ,0,danger,0,0,0,1,0,1,0,0,0,0,-1
0,dare,1,6.378364587319811e-05,1.7369655941662063,0.0001107899983522,4,2.2736229423712372e-05,15.424647456915272,NN,NN,0,dare,0,1,0,0,0,0,0,0,0,1,0
0,darkness,1,6.378364587319811e-05,1.7369655941662063,0.0001107899983522,8,2.2736229423712372e-05,15.424647456915272,NNP,NN,0,dark,1,0,0,1,0,1,0,1,0,0,-1
0,daughter,6,0.0003827018752391,0.15200309344505,5.817186890357829e-05,8,0.0003865159002031,11.337184615664931,NN,NN,0,daughter,0,0,0,0,1,0,1,0,0,0,1
0,deal,2,0.0001275672917463,0.3219280948873623,4.106749520185768e-05,4,9.852366083608696e-05,13.309170239495336,NN,NN,0,deal,0,1,0,0,1,0,1,0,1,1,1
0,death,7,0.0004464855211123,0.0,0.0,5,0.0005229332767453,10.90108550085826,NN,NN,0,death,1,1,1,1,0,1,0,1,1,0,-1
0,defeated,1,6.378364587319811e-05,1.3219280948873624,8.431739347412695e-05,8,3.0314972564949827e-05,15.009609957636428,VBD,VB,0,defeat,0,0,0,0,0,1,0,1,0,0,-1
0,defendant,2,0.0001275672917463,1.3219280948873624,0.0001686347869482,9,4.5472458847424745e-05,14.424647456915272,NN,NN,0,defend,1,0,0,1,0,0,0,1,0,0,0
0,defense,2,0.0001275672917463,0.15200309344505,1.939062296785943e-05,7,0.0002955709825082,11.72420773877418,NN,NN,0,defens,1,1,0,1,0,0,1,0,0,0,1
0,delegate,3,0.0001913509376195,0.7369655941662062,0.000141019057437,8,6.820868827113711e-05,13.839684956194116,NN,NN,0,deleg,0,0,0,0,0,0,1,0,0,1,1
0,delighted,1,6.378364587319811e-05,3.321928094887362,0.0002118846852205,9,7.578743141237457e-06,17.009609957636428,VBN,VB,0,delight,0,1,0,0,1,0,1,0,1,0,1
0,delivery,2,0.0001275672917463,1.3219280948873624,0.0001686347869482,8,5.30512019886622e-05,14.202255035578824,NN,NN,0,deliveri,0,1,0,0,0,0,1,0,0,0,1
0,demand,2,0.0001275672917463,1.7369655941662063,0.0002215799967044,6,3.0314972564949827e-05,15.009609957636428,NN,NN,0,demand,1,0,0,0,0,1,0,0,0,0,-1
0,departure,1,6.378364587319811e-05,3.321928094887362,0.0002118846852205,9,7.578743141237457e-06,17.009609957636428,NN,NN,0,departur,0,0,0,0,0,1,0,1,0,0,-1
0,depend,1,6.378364587319811e-05,2.321928094887362,0.0001481010393473,6,1.5157486282474914e-05,16.009609957636428,VB,VB,0,depend,0,1,0,0,0,0,0,0,0,1,0
0,despair,1,6.378364587319811e-05,2.321928094887362,0.0001481010393473,7,2.2736229423712372e-05,15.424647456915272,NN,NN,0,despair,1,0,1,1,0,1,0,1,0,0,-1
0,devastating,2,0.0001275672917463,2.321928094887362,0.0002962020786946,11,2.2736229423712372e-05,15.424647456915272,VBG,VB,0,devast,1,0,1,1,0,1,0,1,0,1,-1
0,develop,2,0.0001275672917463,1.7369655941662063,0.0002215799967044,7,3.7893715706187286e-05,14.687681862749066,VB,VB,0,develop,0,1,0,0,0,0,1,0,0,0,1
0,die,1,6.378364587319811e-05,0.7369655941662062,4.7006352479028336e-05,3,9.852366083608696e-05,13.309170239495336,VB,VB,0,die,0,0,0,1,0,1,0,1,0,0,-1
0,diplomatic,2,0.0001275672917463,1.0,0.0001275672917463,10,4.5472458847424745e-05,14.424647456915272,JJ,JJ,0,diplomat,0,0,0,0,0,0,1,0,0,1,1
0,director,14,0.0008929710422247,0.0,0.0,8,0.0006593506532876,10.5666664617877,NN,NN,0,director,0,0,0,0,0,0,1,0,0,1,1
0,disappointed,2,0.0001275672917463,1.3219280948873624,0.0001686347869482,12,3.7893715706187286e-05,14.687681862749066,JJ,JJ,0,disappoint,1,0,1,0,0,1,0,1,0,0,-1
0,disapproval,1,6.378364587319811e-05,3.321928094887362,0.0002118846852205,11,7.578743141237457e-06,17.009609957636428,NN,NN,0,disapprov,0,0,0,0,0,1,0,1,0,0,-1
0,disapprove,1,6.378364587319811e-05,3.321928094887362,0.0002118846852205,10,7.578743141237457e-06,17.009609957636428,VBP,VB,0,disapprov,1,0,1,1,0,1,0,1,0,0,-1
0,discrimination,4,0.0002551345834927,0.15200309344505,3.878124593571886e-05,14,0.000287992239367,11.761682444192845,NN,NN,0,discrimin,1,0,1,1,0,1,0,1,0,0,-1
0,disease,4,0.0002551345834927,1.0,0.0002551345834927,7,8.336617455361203e-05,13.550178338999132,NN,NN,0,diseas,1,0,1,1,0,1,0,1,0,0,-1
0,dismissal,1,6.378364587319811e-05,1.7369655941662063,0.0001107899983522,9,3.0314972564949827e-05,15.009609957636428,NN,NN,0,dismiss,1,0,1,1,0,1,0,1,1,0,-1
0,dissident,1,6.378364587319811e-05,3.321928094887362,0.0002118846852205,9,7.578743141237457e-06,17.009609957636428,JJ,JJ,0,dissid,1,0,0,1,0,1,0,0,0,0,-1
0,doctor,2,0.0001275672917463,0.0,0.0,6,0.0002425197805195,12.009609957636428,NN,NN,0,doctor,0,0,0,0,0,0,1,0,0,1,1
0,don,16,0.0010205383339711,0.0,0.0,3,0.0009397641495134,10.055413647249551,NNP,NN,1,don,0,0,0,0,0,0,1,0,0,1,1
0,doubt,2,0.0001275672917463,1.3219280948873624,0.0001686347869482,5,6.0629945129899655e-05,14.009609957636428,NN,NN,0,doubt,0,0,0,1,0,1,0,1,0,1,-1
0,duress,1,6.378364587319811e-05,3.321928094887362,0.0002118846852205,6,7.578743141237457e-06,17.009609957636428,NN,NN,0,duress,1,0,1,1,0,1,0,1,0,0,-1
0,educational,2,0.0001275672917463,0.7369655941662062,9.401270495805669e-05,11,7.578743141237457e-05,13.687681862749066,JJ,JJ,0,educ,0,0,0,0,0,0,1,0,0,1,1
0,effective,2,0.0001275672917463,0.7369655941662062,9.401270495805669e-05,9,6.820868827113711e-05,13.839684956194116,JJ,JJ,0,effect,0,0,0,0,0,0,1,0,0,1,1
0,encourage,1,6.378364587319811e-05,2.321928094887362,0.0001481010393473,9,2.2736229423712372e-05,15.424647456915272,VB,VB,0,encourag,0,0,0,0,1,0,1,0,0,1,1
0,endless,1,6.378364587319811e-05,3.321928094887362,0.0002118846852205,7,7.578743141237457e-06,17.009609957636428,NNP,NN,0,endless,1,0,0,1,1,1,1,1,0,1,0
0,enjoy,1,6.378364587319811e-05,0.7369655941662062,4.7006352479028336e-05,5,6.0629945129899655e-05,14.009609957636428,VB,VB,0,enjoy,0,1,0,0,1,0,1,0,0,1,1
0,enroll,1,6.378364587319811e-05,1.7369655941662063,0.0001107899983522,6,2.2736229423712372e-05,15.424647456915272,VB,VB,0,enrol,0,1,0,0,0,0,0,0,0,1,0
0,entertained,1,6.378364587319811e-05,1.0,6.378364587319811e-05,11,4.5472458847424745e-05,14.424647456915272,VBD,VB,0,entertain,0,0,0,0,1,0,1,0,0,0,1
0,entertainment,2,0.0001275672917463,0.0,0.0,13,0.0001743110922484,12.486048001579416,NNP,NN,0,entertain,0,1,0,0,1,0,1,0,1,1,1
0,escape,1,6.378364587319811e-05,0.7369655941662062,4.7006352479028336e-05,6,6.0629945129899655e-05,14.009609957636428,NN,NN,0,escap,0,1,0,1,0,1,1,0,0,0,0
0,established,6,0.0003827018752391,1.0,0.0003827018752391,11,9.094491769484948e-05,13.424647456915272,VBN,VB,0,establish,0,0,0,0,1,0,1,0,0,0,1
0,evil,2,0.0001275672917463,1.7369655941662063,0.0002215799967044,4,3.0314972564949827e-05,15.009609957636428,JJ,JJ,0,evil,1,0,1,1,0,1,0,1,0,0,-1
0,examination,1,6.378364587319811e-05,1.3219280948873624,8.431739347412695e-05,11,3.0314972564949827e-05,15.009609957636428,NN,NN,0,examin,0,0,0,1,0,1,0,0,1,0,-1
0,excellent,1,6.378364587319811e-05,2.321928094887362,0.0001481010393473,9,1.5157486282474914e-05,16.009609957636428,JJ,JJ,0,excel,0,0,0,0,1,0,1,0,0,1,1
0,exchange,3,0.0001913509376195,1.3219280948873624,0.0002529521804223,8,6.0629945129899655e-05,14.009609957636428,NN,NN,0,exchang,0,0,0,0,0,0,1,0,0,1,1
0,exciting,1,6.378364587319811e-05,0.7369655941662062,4.7006352479028336e-05,8,4.5472458847424745e-05,14.424647456915272,JJ,JJ,0,excit,0,1,0,0,1,0,1,0,1,0,1
0,excluded,1,6.378364587319811e-05,3.321928094887362,0.0002118846852205,8,7.578743141237457e-06,17.009609957636428,VBN,VB,0,exclud,0,0,1,0,0,1,0,1,0,0,-1
0,execution,1,6.378364587319811e-05,1.7369655941662063,0.0001107899983522,9,3.0314972564949827e-05,15.009609957636428,NN,NN,0,execut,1,0,0,1,0,1,0,1,0,1,-1
0,expect,1,6.378364587319811e-05,1.0,6.378364587319811e-05,6,6.820868827113711e-05,13.839684956194116,VBP,VB,0,expect,0,1,0,0,0,0,1,0,1,1,1
0,experiment,2,0.0001275672917463,2.321928094887362,0.0002962020786946,10,2.2736229423712372e-05,15.424647456915272,NN,NN,0,experi,0,1,0,0,0,0,0,0,1,0,0
0,expert,1,6.378364587319811e-05,1.3219280948873624,8.431739347412695e-05,6,3.0314972564949827e-05,15.009609957636428,NN,NN,0,expert,0,0,0,0,0,0,1,0,0,1,1
0,expertise,1,6.378364587319811e-05,2.321928094887362,0.0001481010393473,9,1.5157486282474914e-05,16.009609957636428,NN,NN,0,expertis,0,0,0,0,0,0,1,0,0,1,1
0,explode,2,0.0001275672917463,2.321928094887362,0.0002962020786946,7,2.2736229423712372e-05,15.424647456915272,VBP,VB,0,explod,1,0,0,1,0,1,0,1,1,0,-1
0,facts,1,6.378364587319811e-05,1.0,6.378364587319811e-05,5,5.30512019886622e-05,14.202255035578824,NNS,NN,0,fact,0,0,0,0,0,0,1,0,0,1,1
0,faculty,4,0.0002551345834927,1.3219280948873624,0.0003372695738965,7,7.578743141237457e-05,13.687681862749066,NN,NN,0,faculti,0,0,0,0,0,0,1,0,0,1,1
0,fat,1,6.378364587319811e-05,1.0,6.378364587319811e-05,3,7.578743141237457e-05,13.687681862749066,NNP,NN,0,fat,0,0,1,0,0,1,0,1,0,0,-1
0,fatal,1,6.378364587319811e-05,1.7369655941662063,0.0001107899983522,5,3.7893715706187286e-05,14.687681862749066,JJ,JJ,0,fatal,1,0,0,1,0,1,0,1,0,0,-1
0,fear,1,6.378364587319811e-05,2.321928094887362,0.0001481010393473,4,1.5157486282474914e-05,16.009609957636428,NN,NN,0,fear,1,0,0,1,0,1,0,0,0,0,-1
0,fee,1,6.378364587319811e-05,1.7369655941662063,0.0001107899983522,3,3.0314972564949827e-05,15.009609957636428,NN,NN,0,fee,1,0,0,0,0,1,0,0,0,0,-1
